,ITEM_ID,MARCA,TEM_FERRO_FUNDIDO,TEM_TAMPA,TIPO_WOK,SESSION_ID,ITEM_PRICE,INTERESTED
120192,11996250,1,1,0.0,1,783.065171507,93.9,0.0
120197,225903448,2,1,0.0,1,333.677062771,89.99,0.0
120200,11996250,1,1,0.0,1,244.769828079,93.9,1.0
120228,653352,1,1,0.0,1,31.890715874699996,149.233333333,0.0
120236,245841842,3,1,0.0,1,129.800146079,34.99,0.0
120263,258460736,4,1,0.0,1,578.669889831,32.345,0.0
120269,242956508,5,1,0.0,1,899.462546501,29.7,0.0
120271,258507828,4,1,0.0,1,505.78823917,29.7,0.0
120281,242956508,5,1,0.0,1,403.80550812900003,29.7,0.0
120297,225903566,2,1,0.0,1,420.24610319699997,134.99,0.0
120310,11996250,1,1,0.0,1,412.82965775599996,112.49,0.0
120313,255487712,6,1,0.0,1,460.390019854,89.99,0.0
120316,218994466,7,1,1.0,1,593.533331783,119.9,0.0
120339,257530620,8,1,1.0,2,7.334716229289999,104.945,0.0
120349,255487712,6,1,0.0,1,419.87371286,89.99,0.0
120357,255487712,6,1,0.0,1,54.8313476325,71.6769565217,0.0
120368,259619956,9,2,1.0,1,108.95505291100001,45.9,0.0
120375,257488824,4,1,0.0,1,837.6038677939999,26.99,1.0
120379,257531986,8,1,0.0,1,904.277624316,311.813125,0.0
120386,260011708,10,2,1.0,1,510.505075595,220.87541666666667,0.0
120387,257168242,4,1,0.0,1,110.881149977,129.93770833333335,0.0
120394,245841810,3,1,0.0,1,602.272906675,39.0,0.0
120397,218994466,7,1,1.0,1,655.67933136,132.9,0.0
120436,257531986,8,1,0.0,1,136.745495941,399.9,0.0
120460,12099434,1,1,0.0,1,207.027581315,25.9,0.0
120467,245841962,3,1,0.0,1,313.245904861,72.9,0.0
120474,218994466,7,1,1.0,1,495.14839649099997,119.9,0.0
120486,257796924,8,1,0.0,1,364.584942494,326.255555556,0.0
120492,653352,1,1,0.0,1,234.021488497,167.6925,0.0
120498,13863716,1,1,0.0,1,170.082467957,161.56,0.0
120526,242956508,5,1,0.0,1,214.25815402799998,29.7,1.0
120537,13863700,1,1,0.0,1,765.070816385,81.3,0.0
120572,218994466,7,1,1.0,1,110.143227162,132.9,0.0
120579,245841810,3,1,0.0,1,740.960700507,27.99,1.0
120600,225903566,2,1,0.0,1,643.640391994,134.99,0.0
120606,11996682,1,1,0.0,1,217.747366875,127.9,0.0
120610,225903566,2,1,0.0,1,59.4265870809,134.99,0.0
120614,257531582,8,1,0.0,1,36.449285993000004,259.9,0.0
120620,225903416,2,1,0.0,1,381.64495742199995,109.99,0.0
120624,242956508,5,1,0.0,1,207.42834855400002,28.174773869299997,0.0
120635,256632078,4,1,0.0,1,878.9629241260001,54.385417237700004,0.0
120639,255487712,6,1,0.0,1,772.086424358,80.5960606061,0.0
120640,257531986,8,1,0.0,1,536.83649289,399.9,0.0
120651,257166204,4,1,0.0,1,962.791820012,321.586060606,0.0
120652,257530864,8,1,1.0,2,487.137792746,243.272121212,0.0
120655,13863716,1,1,0.0,1,166.23613897200002,164.95818181799999,0.0
120685,242956508,5,1,0.0,1,119.361892954,29.7,0.0
120689,10697204,1,1,0.0,1,973.2543843110001,132.29,0.0
120691,11996682,1,1,0.0,1,335.385639996,103.83,0.0
120707,257532742,8,1,1.0,2,452.08672747699995,91.91,0.0
120712,259620238,9,2,1.0,1,568.787814958,79.99,0.0
120717,10697200,1,1,0.0,1,910.658707822,99.7,0.0
120738,257488824,4,1,0.0,1,454.763610744,26.99,1.0
120759,245841842,3,1,0.0,1,596.343263161,35.91,0.0
120777,11996250,1,1,0.0,1,5.1572389528199984,92.1496,0.0
120800,260011708,10,2,1.0,1,307.261367196,112.5248,0.0
120809,218994466,7,1,1.0,1,212.02459808,132.9,0.0
120814,245841962,3,1,0.0,1,533.201737069,34.99,0.0
120818,10697204,1,1,0.0,1,301.629590376,132.29,1.0
120821,255487712,6,1,0.0,1,105.06011773799999,89.99,0.0
120824,257170702,4,1,0.0,1,713.64372147,96.71,0.0
120831,257531986,8,1,0.0,1,660.949243382,217.855,0.0
120835,257796924,8,1,0.0,1,512.693005784,339.0,0.0
120836,255487712,6,1,0.0,1,412.761330928,99.99,1.0
120852,242956508,5,1,0.0,1,443.00353774900003,29.7,0.0
120874,257163140,4,1,0.0,1,328.916943142,125.71,0.0
120878,255487712,6,1,0.0,1,264.853943208,99.99,0.0
120894,239173516,11,1,0.0,1,399.10418820300004,32.99,0.0
120895,11996250,1,1,0.0,1,170.893829952,92.2592857143,0.0
120931,259619742,9,2,0.0,1,776.199511255,59.13,0.0
120936,256483438,11,2,0.0,1,196.116430127,97.06,0.0
120939,225903566,2,1,0.0,1,484.609190748,134.99,0.0
120941,255487712,6,1,0.0,1,293.120685521,89.99,0.0
120945,223405746,7,1,1.0,1,45.6825911319,90.945,0.0
120961,11996250,1,1,0.0,1,545.085209397,91.9,0.0
120996,260011708,10,2,1.0,1,485.71905624949994,54.99,1.0
121003,255487712,6,1,0.0,1,426.35290310199997,89.99,0.0
121011,257796924,8,1,0.0,1,950.277961949,89.495,0.0
121012,10697200,1,1,0.0,1,656.9647934,89.0,0.0
121020,255487712,6,1,0.0,1,898.900572483,99.99,0.0
121023,216538756,1,1,0.0,1,362.617826609,64.15,1.0
121024,653352,1,1,0.0,1,482.155117479,140.9,0.0
121028,225903608,2,1,0.0,1,132.507050759,159.99,0.0
121029,225903448,2,1,0.0,1,34.9003879243,89.99,1.0
121037,257168242,4,1,0.0,1,975.2814544360001,108.42210526299999,0.0
121082,245842214,3,1,0.0,1,822.0913492560001,37.99,0.0
121083,258463582,4,1,1.0,1,997.0863028489999,72.56,1.0
121099,242956508,5,1,0.0,1,664.765694021,29.7,0.0
121101,242956508,5,1,0.0,1,59.603395133,29.7,0.0
121107,12099434,1,1,0.0,1,414.545104151,44.415,0.0
121112,259619742,9,2,0.0,1,845.556942025,59.13,0.0
121113,242956508,5,1,0.0,1,263.168819267,29.7,0.0
121141,259619838,9,2,0.0,1,925.933491588,48.76,0.0
121143,259620238,9,2,1.0,1,962.959095748,79.99,0.0
121160,225903448,2,1,0.0,1,806.7776924860001,89.99,0.0
121162,225903448,2,1,0.0,1,887.5841486710001,89.99,0.0
121165,257168242,4,1,0.0,1,342.020373553,101.54,0.0
121173,242956508,5,1,0.0,1,362.785760439,29.7,0.0
121194,242956508,5,1,0.0,1,730.1679478789999,29.7,0.0
121227,242956508,5,1,0.0,1,858.7669193510001,29.7,0.0
121237,255487712,6,1,0.0,1,807.810386361,89.99,0.0
121238,259619838,9,2,0.0,1,116.120398434,32.99,0.0
121245,10697204,1,1,0.0,1,754.702234305,177.41444444400003,0.0
121272,257530620,8,1,1.0,2,92.76733566879999,139.967222222,0.0
121273,259620430,9,2,1.0,1,63.601962786899996,102.52,0.0
121275,225903448,2,1,0.0,1,510.580833004,89.99,0.0
121282,242956508,5,1,0.0,1,840.7116954989999,29.7,0.0
121299,259619742,9,2,0.0,1,58.9924309703,65.8414285714,0.0
121304,10697200,1,1,0.0,1,904.4452213389999,99.7,0.0
121315,13863712,1,1,0.0,1,421.62674429,99.247826087,0.0
121320,225903566,2,1,0.0,1,158.247900905,134.99,0.0
121322,242956508,5,1,0.0,1,238.711797682,30.3655172414,0.0
121331,257490264,4,1,0.0,1,451.33756859199997,17.99,0.0
121349,257532432,8,1,0.0,1,511.56137388699995,389.9,1.0
121362,255487712,6,1,0.0,1,171.097181999,89.99,0.0
121366,13863716,1,1,0.0,1,817.800197425,159.9,0.0
121391,10697200,1,1,0.0,1,368.686065896,112.32532258065001,0.0
121394,216538756,1,1,0.0,1,125.13225045799999,64.7506451613,0.0
121415,259619742,9,2,0.0,1,888.934800052,65.8414285714,0.0
121416,242956508,5,1,0.0,1,918.968330398,26.99,0.0
121428,11996254,1,1,0.0,1,64.2862950344,162.54,0.0
121459,245841962,3,1,0.0,1,872.8267500060001,34.99,0.0
121464,216538756,1,1,0.0,1,964.070846614,64.15,0.0
121470,257168362,4,1,0.0,1,62.5169319379,132.0,0.0
121476,218994466,7,1,1.0,1,40.2221443048,121.9,1.0
121488,245842054,3,1,0.0,1,361.39649597989995,39.99,0.0
121498,255487712,6,1,0.0,1,682.570847655,89.99,0.0
121504,257168362,4,1,0.0,1,174.31148318,132.0,0.0
121516,259619838,9,2,0.0,1,461.115438298,32.99,0.0
121517,242956508,5,1,0.0,1,734.290507407,26.99,0.0
121531,257531582,8,1,0.0,1,795.1879550839999,288.0,0.0
121552,257531986,8,1,0.0,1,218.666382859,441.9,0.0
121584,242956508,5,1,0.0,1,112.668684017,29.7,0.0
121596,245841962,3,1,0.0,1,395.464168179,34.99,0.0
121610,245841928,3,1,0.0,1,711.5480381660001,57.49,0.0
121611,259620238,9,2,1.0,1,113.549098038,79.99,0.0
121630,255487712,6,1,0.0,1,917.509398845,99.99,0.0
121644,257796924,8,1,0.0,1,632.540753019,339.0,0.0
121647,242956508,5,1,0.0,1,100.431984449,29.7,0.0
121654,259619742,9,2,0.0,1,51.004666944499995,97.8,0.0
121657,653352,1,1,0.0,1,859.8775340939999,165.9,0.0
121680,13863712,1,1,0.0,1,246.00879355200001,125.0,1.0
121696,10697200,1,1,0.0,1,924.177536412,87.26,0.0
121699,257166376,4,1,0.0,1,888.687857098,173.07999999999996,0.0
121709,240761674,12,1,0.0,1,514.240610897,258.9,0.0
121717,257796924,8,1,0.0,1,752.004058663,314.9,0.0
121742,259619582,9,2,1.0,1,190.898215635,74.99,0.0
121749,245841962,3,1,0.0,1,102.95410266,84.40866666664998,0.0
121751,11996250,1,1,0.0,1,587.291153009,93.8273333333,0.0
121753,11996250,1,1,0.0,1,460.961456363,91.99739130430001,0.0
121755,257532432,8,1,0.0,1,728.6943997689999,389.9,0.0
121798,255487712,6,1,0.0,1,649.960721812,89.99,0.0
121804,242956508,5,1,0.0,1,512.40531693,26.99,0.0
121805,245841768,3,1,0.0,1,797.676570448,32.99,0.0
121816,257168362,4,1,0.0,1,459.681758146,132.0,0.0
121821,245842172,3,1,0.0,1,575.369806608,235.5,0.0
121827,257796924,8,1,0.0,1,276.44086122,339.0,0.0
121842,240761108,12,1,1.0,1,614.36680669,244.99,0.0
121850,255487712,6,1,0.0,1,356.699256443,99.99,0.0
121853,242956508,5,1,0.0,1,300.781239063,26.99,1.0
121871,653352,1,1,0.0,1,595.383288818,158.543846154,0.0
121898,259619742,9,2,0.0,1,681.3561918419999,59.13,1.0
121906,259619742,9,2,0.0,1,621.687094264,59.13,0.0
121910,257531986,8,1,0.0,1,991.27391405,59.13,0.0
121920,259619742,9,2,0.0,1,970.394486301,59.13,0.0
121921,259619742,9,2,0.0,1,79.123218101,59.13,0.0
121924,242956508,5,1,0.0,1,96.8887731891,28.174773869299997,0.0
121951,257170702,4,1,0.0,1,472.278653319,118.0,0.0
121952,257796924,8,1,0.0,1,467.38565584,339.0,0.0
121955,242956508,5,1,0.0,1,780.3927697439999,29.7,0.0
121961,242956508,5,1,0.0,1,62.9910558301,29.7,0.0
121962,225903448,2,1,0.0,1,9.28615832143,89.99,0.0
121963,225903448,2,1,0.0,1,229.060424521,89.99,0.0
121969,256483438,11,2,0.0,1,399.902025299,186.74400000000003,0.0
122009,245842172,3,1,0.0,1,878.20568509,44.99,0.0
122032,257796924,8,1,0.0,1,593.7308424309999,38.99,0.0
122061,239173516,11,1,0.0,1,109.41116626600001,32.99,0.0
122076,242956508,5,1,0.0,1,820.057017935,31.1846153846,0.0
122080,245841810,3,1,0.0,1,372.830295692,42.373291976833336,0.0
122086,224111342,13,2,1.0,1,850.404845933,53.56196856906666,0.0
122087,216538756,1,1,0.0,1,760.633892307,64.7506451613,0.0
122089,239173462,11,1,0.0,1,94.7716573141,73.38991728703333,0.0
122102,245842172,3,1,0.0,1,429.30970065900004,82.02918941276667,0.0
122114,10697200,1,1,0.0,1,616.682770114,90.6684615385,0.0
122189,255487712,6,1,0.0,1,66.8087356327,89.99,0.0
122191,257531582,8,1,0.0,1,448.944810484,259.9,0.0
122192,255487712,6,1,0.0,1,56.67080838060001,75.95,0.0
122219,257531582,8,1,0.0,1,195.81396275900002,259.9,0.0
122220,257165464,4,1,0.0,1,110.33567557299999,138.49,1.0
122226,257168328,4,1,0.0,1,116.015872343,40.675,0.0
122238,255487712,6,1,0.0,1,123.547553715,89.99,0.0
122262,257530864,8,1,1.0,2,970.637203102,99.99,0.0
122267,259619710,9,2,1.0,1,269.451238328,109.99,0.0
122269,257165854,4,1,0.0,1,505.35950201599996,68.921,0.0
122271,257488824,4,1,0.0,1,452.327914333,26.99,0.0
122295,11996250,1,1,0.0,1,107.28683343899999,93.9,0.0
122296,242956508,5,1,0.0,1,719.430095945,29.7,0.0
122327,255487712,6,1,0.0,1,120.617431278,89.99,0.0
122342,259619742,9,2,0.0,1,679.244026475,59.13,0.0
122362,242956508,5,1,0.0,1,295.47520136599996,39.35,0.0
122368,216538756,1,1,0.0,1,565.722307691,64.15,0.0
122377,259619742,9,2,0.0,1,522.795296682,59.13,0.0
122380,13863712,1,1,0.0,1,357.024854132,95.74636363639999,0.0
122412,257531582,8,1,0.0,1,109.750589709,261.773333333,0.0
122416,257488664,4,1,0.0,1,298.874265488,145.8816666665,0.0
122431,257488824,4,1,0.0,1,213.577603892,29.99,0.0
122435,13863712,1,1,0.0,1,483.477973394,97.08,0.0
122439,13863712,1,1,0.0,1,917.157259403,97.4,0.0
122441,13863716,1,1,0.0,1,799.527370652,68.2,0.0
122449,245841810,3,1,0.0,1,475.338747135,39.0,0.0
122458,11996250,1,1,0.0,1,358.76049026,34.35,0.0
122492,242956508,5,1,0.0,1,443.54747337199996,29.7,1.0
122506,11996682,1,1,0.0,1,678.559449115,59.845,0.0
122515,225903448,2,1,0.0,1,512.7783701435,89.99,0.0
122529,256483588,11,2,0.0,1,346.99729117199996,264.99,0.0
122532,653352,1,1,0.0,1,383.127428361,139.49,0.0
122533,259619838,9,2,0.0,1,752.3715885639999,32.99,0.0
122538,257488664,4,1,0.0,1,757.714758643,16.99,0.0
122549,13863712,1,1,0.0,1,421.51122070300005,91.98,0.0
122553,653352,1,1,0.0,1,526.6562395685,206.04,0.0
122554,10697200,1,1,0.0,1,631.801258434,151.56,0.0
122569,13863712,1,1,0.0,1,695.395965575,97.08,0.0
122577,255487712,6,1,0.0,1,204.52240112799998,74.9314634146,0.0
122590,259619838,9,2,0.0,1,293.988990275,48.76,0.0
122598,242956508,5,1,0.0,1,55.9108867008,29.7,0.0
122611,257168242,4,1,0.0,1,709.589441918,101.54,0.0
122621,257532742,8,1,1.0,2,844.033776505,449.13928571400004,0.0
122633,259619742,9,2,0.0,1,524.560541515,59.13,0.0
122655,255487712,6,1,0.0,1,513.165144252,99.99,0.0
122683,10697204,1,1,0.0,1,861.3933922639999,177.41444444400003,0.0
122741,257530864,8,1,1.0,2,467.87497380699995,484.99,0.0
122759,255487712,6,1,0.0,1,76.1095149658,83.74,0.0
122765,245842246,3,1,0.0,1,892.416257895,50.98,0.0
122769,255487712,6,1,0.0,1,471.998379385,84.5670072993,0.0
122786,216538756,1,1,0.0,1,106.88720342299999,64.7506451613,0.0
122800,257163266,4,1,0.0,1,775.000617045,113.99,0.0
122804,257532432,8,1,0.0,1,613.181982955,389.9,0.0
122835,255487712,6,1,0.0,1,26.935606291,89.99,1.0
122837,255487712,6,1,0.0,1,486.45702110900004,89.99,0.0
122856,257168362,4,1,0.0,1,940.2641007289999,132.0,0.0
122876,245841736,3,1,0.0,1,208.55369370900002,24.29,0.0
122879,242956508,5,1,0.0,1,468.178294095,29.7,0.0
122887,255487712,6,1,0.0,1,472.383471059,89.99,0.0
122891,257168242,4,1,0.0,1,116.54465677200001,125.98333333299999,0.0
122914,259620238,9,2,1.0,1,194.942974555,79.99,0.0
122923,257531986,8,1,0.0,1,654.471573467,299.99,0.0
122932,242956508,5,1,0.0,1,134.68487721399998,28.0230939227,0.0
122953,653352,1,1,0.0,1,117.278684769,144.469230769,0.0
122988,257531986,8,1,0.0,1,443.779851253,117.22961538450001,0.0
123021,255487712,6,1,0.0,1,967.153494183,89.99,0.0
123028,257168362,4,1,0.0,1,656.58409263,132.0,0.0
123054,216538756,1,1,0.0,1,260.433297797,54.9,1.0
123057,257168362,4,1,0.0,1,759.407868434,132.0,0.0
123084,10180692,1,1,0.0,1,171.49698144200002,115.995,0.0
123092,255487712,6,1,0.0,1,835.8314922510001,99.99,1.0
123100,255487712,6,1,0.0,1,22.112335064899998,89.99,0.0
123104,13863716,1,1,0.0,1,496.74587716800005,157.9,0.0
123109,257796924,8,1,0.0,1,625.862042572,160.56666666666666,0.0
123131,13863700,1,1,0.0,1,147.513859839,163.23333333333338,0.0
123157,653352,1,1,0.0,1,847.9202246110001,165.9,0.0
123164,242956508,5,1,0.0,1,633.078974434,29.7,0.0
123172,653352,1,1,0.0,1,206.894815986,165.9,1.0
123186,242956508,5,1,0.0,1,151.570473704,26.99,0.0
123192,245841962,3,1,0.0,1,661.304163869,58.49,0.0
123193,255487712,6,1,0.0,1,909.4717862460001,89.99,0.0
123195,259620356,9,2,1.0,1,864.338049488,47.99,0.0
123202,11996250,1,1,0.0,1,819.20431273,92.2592857143,0.0
123204,255487712,6,1,0.0,1,535.589175016,84.5670072993,0.0
123207,242956508,5,1,0.0,1,335.949153852,29.7,0.0
123226,13863696,1,1,0.0,1,565.441520833,271.47,0.0
123231,242956508,5,1,0.0,1,237.87125287799998,195.685,0.0
123255,218994466,7,1,1.0,1,78.5458936425,119.9,0.0
123266,257168242,4,1,0.0,1,1.091386488,101.54,1.0
123289,653352,1,1,0.0,1,310.871605148,165.9,0.0
123307,255487712,6,1,0.0,1,976.161172798,89.99,0.0
123324,218994466,7,1,1.0,1,734.02517662,132.9,0.0
123348,653352,1,1,0.0,1,213.10694144599998,139.49,0.0
123353,257168242,4,1,0.0,1,61.2252388478,101.54,0.0
123361,13863712,1,1,0.0,1,588.685114151,99.9,1.0
123373,259619742,9,2,0.0,1,401.67680482599997,59.13,0.0
123376,245842280,3,1,0.0,1,705.8204330689999,74.56,0.0
123381,255487712,6,1,0.0,1,847.4583059339999,89.99,0.0
123387,260012026,9,2,1.0,1,869.0547828780002,44.99,1.0
123403,255487712,6,1,0.0,1,676.84409498,99.99,0.0
123426,245841842,3,1,0.0,1,121.793133465,35.91,0.0
123433,257490350,4,1,0.0,1,237.57371241400003,66.50969387755,0.0
123436,13863712,1,1,0.0,1,129.98889927,97.1093877551,0.0
123442,257531582,8,1,0.0,1,68.9014725611,267.284761905,0.0
123454,256481432,11,2,0.0,1,185.042670103,183.6373809525,0.0
123456,255487712,6,1,0.0,1,859.99968477,99.99,0.0
123458,259619742,9,2,0.0,1,376.227290115,59.13,0.0
123466,242956508,5,1,0.0,1,791.297909322,29.7,0.0
123478,225903566,2,1,0.0,1,508.11252282199996,134.99,0.0
123481,255487712,6,1,0.0,1,235.973687554,84.5670072993,0.0
123489,242956508,5,1,0.0,1,539.352511293,29.7,0.0
123512,255487712,6,1,0.0,1,305.992874161,99.99,0.0
123516,242956508,5,1,0.0,1,533.41030858,29.7,0.0
123519,259616156,9,2,1.0,1,76.474613311,89.99,0.0
123530,259619838,9,2,0.0,1,450.876497733,89.99,0.0
123534,255487712,6,1,0.0,1,235.937150756,89.99,0.0
123541,257170702,4,1,0.0,1,866.466077648,96.71,0.0
123549,216538756,1,1,0.0,1,722.5852374780002,57.8125,0.0
123555,240761706,12,1,0.0,1,373.742663864,68.53833333333333,0.0
123559,257170702,4,1,0.0,1,678.234333238,79.26416666666667,0.0
123571,255487712,6,1,0.0,1,53.6870031111,89.99,0.0
123582,12099434,1,1,0.0,1,192.08471069700002,25.9,0.0
123609,245841962,3,1,0.0,1,705.8111375430002,34.99,0.0
123667,225903448,2,1,0.0,1,261.253419841,89.99,0.0
123699,653352,1,1,0.0,1,90.4374485734,140.9,0.0
123702,259619742,9,2,0.0,1,656.4963656259999,59.13,0.0
123736,257168242,4,1,0.0,1,9.57831521339,101.54,0.0
123741,239173462,11,1,0.0,1,362.622573462,111.6225,0.0
123742,259619710,9,2,1.0,1,4.578959310959999,121.705,0.0
123759,245842172,3,1,0.0,1,178.64911917,44.99,0.0
123760,255487712,6,1,0.0,1,792.115081246,83.99,0.0
123767,13863716,1,1,0.0,1,10.8677924366,164.512244898,0.0
123768,257532742,8,1,1.0,2,100.75906125729999,619.0,0.0
123771,257170702,4,1,0.0,1,190.650330078,385.305,0.0
123778,653352,1,1,0.0,1,8.7690207138,151.61,1.0
123815,13863700,1,1,0.0,1,979.820535172,118.15,1.0
123826,257168328,4,1,0.0,1,521.96290157,69.9,0.0
123843,257530832,8,1,0.0,1,586.781719525,205.175,0.0
123855,257796924,8,1,0.0,1,666.8444934190001,340.45,0.0
123869,245841896,3,1,0.0,1,746.907267313,34.99,0.0
123871,10697204,1,1,0.0,1,530.752251192,132.29,0.0
123873,258462300,4,1,0.0,1,440.498250175,92.61666666665,0.0
123882,245842246,3,1,0.0,1,136.813388109,52.9433333333,0.0
123887,13863712,1,1,0.0,1,762.1430613,91.98,1.0
123897,259619956,9,2,1.0,1,35.9496820633,45.9,0.0
123923,653352,1,1,0.0,1,260.918403238,153.4,0.0
123945,13863712,1,1,0.0,1,81.8640903237,97.1093877551,0.0
123958,10697200,1,1,0.0,1,54.8030516668,89.9158333333,0.0
123965,257170702,4,1,0.0,1,927.397847853,62.45291666665,0.0
123970,245841962,3,1,0.0,1,39.275395322600005,34.99,0.0
123973,242956508,5,1,0.0,1,895.544431552,29.7,0.0
123979,255487712,6,1,0.0,1,619.324151036,71.6769565217,0.0
124001,259619742,9,2,0.0,1,725.045067216,59.13,0.0
124026,255487712,6,1,0.0,1,825.865289675,89.99,0.0
124034,255487712,6,1,0.0,1,393.63741403800003,99.99,0.0
124045,225903566,2,1,0.0,1,352.878994303,134.99,0.0
124062,242956508,5,1,0.0,1,62.672389957600004,29.7,0.0
124115,240761580,12,1,0.0,1,84.1466631107,158.85,0.0
124136,257531582,8,1,0.0,1,624.97412159,288.0,1.0
124137,255487712,6,1,0.0,1,135.184052901,94.3561971831,0.0
124146,10697200,1,1,0.0,1,437.825168631,99.99,0.0
124171,242956508,5,1,0.0,1,573.3258098719999,29.7,0.0
124173,259619742,9,2,0.0,1,78.1303786048,59.13,0.0
124180,257490264,4,1,0.0,1,489.641137346,17.99,0.0
124183,257796924,8,1,0.0,1,273.858794318,339.0,0.0
124201,225903566,2,1,0.0,1,351.04572748,134.99,0.0
124202,257168362,4,1,0.0,1,645.609249865,132.0,0.0
124242,245841810,3,1,0.0,1,364.649014414,39.0,0.0
124247,259619742,9,2,0.0,1,696.2955258630002,59.13,0.0
124262,653352,1,1,0.0,1,463.287973921,167.316470588,0.0
124269,257170702,4,1,0.0,1,737.449023663,126.89,0.0
124278,245842280,3,1,0.0,1,84.4836326248,59.9,0.0
124284,259620238,9,2,1.0,1,879.705981348,79.99,0.0
124293,257531986,8,1,0.0,1,67.1358298921,399.9,0.0
124298,11996250,1,1,0.0,1,253.562581639,93.9,0.0
124300,216538756,1,1,0.0,1,955.678865203,64.15,0.0
124301,256483588,11,2,0.0,1,447.44716656599996,264.99,0.0
124303,259619710,9,2,1.0,1,44.7128968029,109.99,1.0
124314,259619956,9,2,1.0,1,636.643293113,45.9,0.0
124364,653352,1,1,0.0,1,30.1886715612,146.375714286,0.0
124367,257488824,4,1,0.0,1,724.792005369,28.99,0.0
124380,257530864,8,1,1.0,2,264.15290654,59.49,0.0
124381,255487712,6,1,0.0,1,277.280546846,89.99,0.0
124403,10697200,1,1,0.0,1,966.402773826,99.7,0.0
124422,257530864,8,1,1.0,2,663.652547071,90.165,0.0
124426,255487712,6,1,0.0,1,615.554973172,80.63,0.0
124427,257168242,4,1,0.0,1,224.868868684,113.380714286,0.0
124438,259620238,9,2,1.0,1,338.986738752,79.99,0.0
124440,255487712,6,1,0.0,1,953.7760436760001,89.99,0.0
124442,12099434,1,1,0.0,1,206.903605503,25.9,0.0
124443,257531582,8,1,0.0,1,348.37941940300004,194.99,0.0
124446,260011708,10,2,1.0,1,193.49689694,47.99,0.0
124449,259620238,9,2,1.0,1,302.551274956,79.99,0.0
124455,242956508,5,1,0.0,1,872.2652347889999,29.7,0.0
124465,258463582,4,1,1.0,1,511.265705967,83.66,0.0
124466,255487712,6,1,0.0,1,786.978191408,80.63,0.0
124474,257488824,4,1,0.0,1,519.163860676,26.99,0.0
124479,257796924,8,1,0.0,1,251.349529944,366.0,0.0
124509,259619742,9,2,0.0,1,431.311069765,59.13,0.0
124528,245841768,3,1,0.0,1,784.168942276,32.99,1.0
124532,225903608,2,1,0.0,1,100.411682249,52.97875,0.0
124534,653352,1,1,0.0,1,987.218232543,72.9675,0.0
124539,257530864,8,1,1.0,2,814.771030034,92.95624999999998,0.0
124548,257168242,4,1,0.0,1,897.1748815139999,112.945,0.0
124553,257531986,8,1,0.0,1,620.298893487,399.9,0.0
124566,255487712,6,1,0.0,1,574.121041405,89.99,0.0
124567,242956508,5,1,0.0,1,515.336762926,29.7,0.0
124569,245841962,3,1,0.0,1,195.095483611,29.7,0.0
124573,13863712,1,1,0.0,1,654.362073463,29.7,0.0
124580,242956508,5,1,0.0,1,83.8958974356,29.7,0.0
124595,255487712,6,1,0.0,1,599.335383517,89.99,0.0
124596,653352,1,1,0.0,1,135.889899055,144.469230769,0.0
124607,13863716,1,1,0.0,1,427.78477656,155.299166667,0.0
124609,11996682,1,1,0.0,1,573.231554017,127.9,0.0
124644,240761580,12,1,0.0,1,745.7686920189999,93.515,0.0
124666,259619742,9,2,0.0,1,77.94890211100001,59.13,0.0
124671,257166204,4,1,0.0,1,579.246532486,158.9,0.0
124692,259619742,9,2,0.0,1,552.859893567,59.13,0.0
124716,653352,1,1,0.0,1,223.932160152,140.9,0.0
124766,653352,1,1,0.0,1,175.22453223,140.9,0.0
124785,10697200,1,1,0.0,1,357.58433036199995,99.99,0.0
124786,259619870,9,2,1.0,1,659.6677800880001,29.99,0.0
124789,257532624,8,1,0.0,1,258.50888621400003,364.99,0.0
124791,257531986,8,1,0.0,1,876.447596233,227.49,0.0
124806,255487712,6,1,0.0,1,869.804524582,89.99,0.0
124815,256632078,4,1,0.0,1,159.844399212,89.99,0.0
124830,225903448,2,1,0.0,1,962.1403962869999,89.99,0.0
124875,257531986,8,1,0.0,1,953.171523722,299.99,0.0
124876,257796924,8,1,0.0,1,462.13837620099997,314.9,0.0
124878,242956508,5,1,0.0,1,681.115164867,29.7,0.0
124887,13863716,1,1,0.0,1,900.091953533,159.9,0.0
124911,259619710,9,2,1.0,1,21.0692349332,109.99,0.0
124935,260011708,10,2,1.0,1,439.79506354,53.8847368421,0.0
124939,255487712,6,1,0.0,1,611.6048832719999,89.99,0.0
124952,255487712,6,1,0.0,1,783.414703004,79.99,0.0
124960,218994466,7,1,1.0,1,91.3125329042,132.9,0.0
124965,242956508,5,1,0.0,1,882.719147343,29.7,0.0
124975,653352,1,1,0.0,1,764.4208020169998,139.49,0.0
124993,242956508,5,1,0.0,1,689.4518254860001,29.7,0.0
125005,257531954,8,1,0.0,1,794.555774394,339.99,0.0
125006,13863716,1,1,0.0,1,848.348630342,166.9,0.0
125022,255487712,6,1,0.0,1,231.659075223,89.99,1.0
125023,257532432,8,1,0.0,1,52.4799091356,389.9,0.0
125035,245842172,3,1,0.0,1,414.306603356,352.4,0.0
125050,257796924,8,1,0.0,1,219.364069315,314.9,1.0
125068,240761674,12,1,0.0,1,693.961586106,258.9,0.0
125070,257163266,4,1,0.0,1,117.02170911,96.71,0.0
125078,245841736,3,1,0.0,1,510.99015019300003,26.99,0.0
125079,259619956,9,2,1.0,1,844.411042047,45.9,0.0
